# field	phot_id	z_best_s	use_phot	use_zgrism	z_best	z_best_l95	z_best_l68	z_best_u68	z_best_u95
# Author: I. Momcheva (Sat Oct  3 21:18:14 2015)
cosmos	27685	3	1	0	1.4820	1.3890	1.4300	1.5310	1.5860
cosmos	27686	3	1	0	1.9755	1.8750	1.9210	2.0290	2.0640
cosmos	27687	3	0	0	1.3223	1.0440	1.1280	1.5210	1.6570
cosmos	27688	3	1	0	0.7634	0.6450	0.6900	0.8510	0.9010
cosmos	27689	3	1	0	1.6116	1.5550	1.5730	1.6510	1.6720
cosmos	27690	3	1	0	2.8533	2.7480	2.7950	2.9140	2.9530
cosmos	27691	3	0	0	0.0512	0.0360	0.0390	0.0640	0.0670
cosmos	27692	2	1	1	0.4985	0.4704	0.4855	0.5064	0.5202
cosmos	27693	3	1	0	1.5287	1.4620	1.4750	1.5910	1.6490
cosmos	27694	3	1	0	0.2542	0.1640	0.2320	0.2880	2.8220
cosmos	27695	3	0	0	1.7245	1.5620	1.6460	1.7990	1.8690
cosmos	27696	3	1	0	0.6481	0.5760	0.5930	0.7150	0.7530
cosmos	27697	2	1	1	1.5935	1.5865	1.5896	1.5947	1.5980
cosmos	27698	3	1	0	1.5062	1.3570	1.4210	1.6050	1.6620
cosmos	27699	3	1	0	0.8875	0.8470	0.8640	0.9160	0.9340
cosmos	27700	3	0	0	1.6225	1.3650	1.4550	1.8050	1.8900
cosmos	27701	3	1	0	0.8721	0.6960	0.7910	0.9410	1.0240
cosmos	27702	3	0	0	2.9876	2.8580	2.9120	3.0650	3.1210
cosmos	27703	3	1	0	3.6314	3.5180	3.5640	3.6990	3.7430
cosmos	27704	3	1	0	2.1118	1.7460	1.8920	2.3390	2.5420
cosmos	27705	3	1	0	3.0008	2.8600	2.9290	3.0770	3.1230
cosmos	27706	3	1	0	1.7626	1.4090	1.5970	1.9360	2.0590
cosmos	27707	3	1	0	1.0233	0.5620	0.7280	1.3740	1.5960
cosmos	27708	3	1	0	3.6531	0.4620	3.3960	3.8240	3.9550
cosmos	27709	3	1	0	3.5118	3.3660	3.4290	3.5970	3.6520
cosmos	27710	3	1	0	0.8833	0.5920	0.7870	0.9800	1.0350
cosmos	27711	3	1	0	1.5925	1.3320	1.4620	1.7150	1.8000
cosmos	27712	3	1	0	0.0815	0.0560	0.0660	0.0980	0.1090
cosmos	27713	3	1	0	0.3649	0.3420	0.3480	0.3860	0.3940
cosmos	27714	3	1	0	0.5385	0.2400	0.4090	0.6990	0.8510
cosmos	27715	3	1	0	1.6468	1.5260	1.5900	1.7110	1.7680
cosmos	27716	3	1	0	2.6837	2.5280	2.5780	2.8060	2.8910
cosmos	27717	3	1	0	1.9611	1.8770	1.8970	2.0460	2.1840
cosmos	27718	3	1	0	2.2300	1.4180	1.9470	2.3220	2.3670
cosmos	27719	3	1	0	1.9450	1.8340	1.8820	2.0090	2.0560
cosmos	27720	2	1	1	2.8229	2.6519	2.7506	2.8257	2.8426
cosmos	27721	3	1	0	1.3676	0.4790	0.9060	1.8180	2.1770
cosmos	27722	3	1	0	0.8765	0.4300	0.7800	0.9910	1.0590
cosmos	27723	2	1	1	0.9242	0.9193	0.9210	0.9255	0.9277
cosmos	27724	3	1	0	0.2156	0.1910	0.2020	0.2370	2.7550
cosmos	27725	3	1	0	0.2554	0.2300	0.2410	0.2720	0.2760
cosmos	27726	3	0	0	0.6068	0.1140	0.2680	0.6730	0.7190
cosmos	27727	3	1	0	2.4706	2.2760	2.3760	2.6090	2.6760
cosmos	27728	3	1	0	0.3585	0.3050	0.3300	0.3860	0.4430
cosmos	27729	3	0	0	0.8725	0.7070	0.7890	0.9530	1.0240
cosmos	27730	3	1	0	1.4156	1.0050	1.0870	1.1870	1.1960
cosmos	27731	3	0	0	1.6098	1.4800	1.5440	1.6770	1.7350
cosmos	27732	3	0	0	1.6027	1.4850	1.5420	1.6610	1.7030
cosmos	27733	2	1	1	0.5242	0.5081	0.5162	0.5472	0.5636
cosmos	27734	3	1	0	1.2627	0.7810	0.8950	1.6780	1.9150
cosmos	27735	3	1	0	1.1892	1.1060	1.1460	1.2330	1.2610
cosmos	27736	3	1	0	0.3054	0.2060	0.2300	0.4050	0.4440
cosmos	27737	3	1	0	1.0400	0.9490	0.9950	1.1110	1.5460
cosmos	27738	3	1	0	0.3883	0.3650	0.3720	0.4050	0.4090
cosmos	27739	3	1	0	1.2333	1.0470	1.1280	1.3230	1.4070
cosmos	27740	3	1	0	3.3046	3.2160	3.2520	3.3670	3.4000
cosmos	27741	3	1	0	1.5210	1.2700	1.3670	1.6590	1.9370
cosmos	27742	3	1	0	1.8010	1.7240	1.7520	1.8510	1.8840
cosmos	27743	3	1	0	2.1268	1.9780	2.0220	2.2560	2.3130
cosmos	27744	3	1	0	2.6634	2.4910	2.5660	2.7610	2.8300
cosmos	27745	3	1	0	3.1094	3.0490	3.0610	3.1600	3.1830
cosmos	27746	3	1	0	5.6092	5.4530	5.5060	5.7130	5.7800
cosmos	27747	3	1	0	1.9029	1.7750	1.8310	1.9760	2.0200
cosmos	27748	3	1	0	2.1183	1.9370	2.0420	2.1930	2.2480
cosmos	27749	3	1	0	0.7149	0.1150	0.5440	0.8660	0.9490
cosmos	27750	3	1	0	2.4314	0.1930	0.2150	2.6200	2.7130
cosmos	27751	3	1	0	1.3917	1.2790	1.3230	1.4550	1.5100
cosmos	27752	3	1	0	1.4505	1.2630	1.3430	1.5720	1.6630
cosmos	27753	3	1	0	0.1902	0.1590	0.1710	0.2090	0.2250
cosmos	27754	2	1	1	1.5935	1.5896	1.5912	1.5954	1.5973
cosmos	27755	3	1	0	0.3661	0.1240	0.2890	0.4230	0.5130
cosmos	27756	2	1	1	1.4843	1.3483	1.3869	1.4950	1.5221
cosmos	27757	3	1	0	0.0548	0.0170	0.0360	0.0970	2.4860
cosmos	27758	3	1	0	0.6718	0.1180	0.5580	0.7950	0.9260
cosmos	27759	3	1	0	1.1996	1.1080	1.1370	1.2560	1.4050
cosmos	27760	3	0	0	0.7382	0.5920	0.6610	0.8210	0.9220
cosmos	27761	3	1	0	0.5665	0.1970	0.3690	0.7470	0.9030
cosmos	27762	3	1	0	1.5635	0.9590	1.1520	1.9410	2.1810
cosmos	27763	3	1	0	0.4319	0.3980	0.4130	0.4510	0.4640
cosmos	27764	3	1	0	1.8400	1.4310	1.6640	1.9710	2.0310
cosmos	27765	3	1	0	1.1155	1.0250	1.0660	1.1610	1.2400
cosmos	27766	3	1	0	3.7912	3.6010	3.6700	3.9150	3.9750
cosmos	27767	3	1	0	1.1059	0.7350	0.8310	1.3430	1.6390
cosmos	27768	2	1	1	3.7115	3.6855	3.6971	3.7210	3.7323
cosmos	27769	3	1	0	1.2822	1.2410	1.2560	1.3100	1.3170
cosmos	27770	3	1	0	1.9437	1.7530	1.8190	2.0480	2.0850
cosmos	27771	3	1	0	3.4939	3.4270	3.4410	3.5500	3.5840
cosmos	27772	3	1	0	1.0162	0.9580	0.9870	1.0470	1.0560
cosmos	27773	3	1	0	1.1019	0.9490	1.0330	1.1590	1.2200
cosmos	27774	3	1	0	0.4794	0.2760	0.3820	0.5870	0.6460
cosmos	27775	3	1	0	2.0881	2.0070	2.0390	2.1390	2.1740
cosmos	27776	3	1	0	1.5962	1.4020	1.5580	1.6520	1.6790
cosmos	27777	3	1	0	2.1452	1.9750	2.0630	2.2290	2.3120
cosmos	27778	3	1	0	2.0456	1.7760	1.9050	2.2380	2.3300
cosmos	27779	3	1	0	3.7361	3.5290	3.6180	3.8630	3.9330
cosmos	27780	3	1	0	3.5379	3.3910	3.4490	3.6290	3.6940
cosmos	27781	3	1	0	0.4648	0.2890	0.4180	0.5220	0.5630
cosmos	27782	3	1	0	0.2981	0.1620	0.1920	0.4390	0.5430
cosmos	27783	3	1	0	0.7802	0.4110	0.6770	0.9170	1.0190
cosmos	27784	3	1	0	2.5488	1.9170	1.9970	2.5880	2.6220
cosmos	27785	2	1	1	0.8927	0.8883	0.8902	0.8946	0.8965
cosmos	27786	3	1	0	0.6968	0.4460	0.5570	0.8210	0.8900
cosmos	27787	3	1	0	3.5331	3.3410	3.4310	3.6340	3.7150
cosmos	27788	3	1	0	1.5682	1.4270	1.4820	1.6430	1.6630
cosmos	27789	3	1	0	0.8343	0.5680	0.7160	0.9480	1.0570
cosmos	27790	3	1	0	2.0854	1.4880	1.7950	2.3140	2.4200
cosmos	27791	3	1	0	0.8654	0.7830	0.8250	0.9080	0.9430
cosmos	27792	3	1	0	2.1281	1.5120	2.0330	2.2650	2.3260
cosmos	27793	2	1	1	2.0557	1.9269	2.0135	2.0956	2.1427
cosmos	27794	3	1	0	1.2063	1.1010	1.1630	1.2510	1.2710
cosmos	27795	3	1	0	1.3262	1.1290	1.1920	1.4430	1.4840
cosmos	27796	3	1	0	1.6980	1.5680	1.6100	1.7880	1.9180
cosmos	27797	3	1	0	0.3933	0.2480	0.2780	0.5330	0.7240
cosmos	27798	3	1	0	4.7498	4.6320	4.6820	4.8260	4.8460
cosmos	27799	3	1	0	0.6768	0.6530	0.6580	0.6970	0.7020
cosmos	27800	3	1	0	2.8344	2.6000	2.7230	2.9330	2.9860
cosmos	27801	3	1	0	2.8075	2.6820	2.7400	2.8780	2.9220
cosmos	27802	3	1	0	4.9441	4.7640	4.8460	5.0500	5.1300
cosmos	27803	3	1	0	0.2195	0.0710	0.1650	0.2870	0.5480
cosmos	27804	1	1	1	0.7029	-1.0000	-1.0000	-1.0000	-1.0000
cosmos	27805	3	1	0	0.3271	0.2260	0.2560	0.3970	0.4550
cosmos	27806	0	0	0	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000
cosmos	27807	3	1	0	0.9066	0.6630	0.8220	0.9950	1.0570
cosmos	27808	3	1	0	0.1196	0.0800	0.0950	0.1430	0.1550
cosmos	27809	3	1	0	1.1272	0.4680	0.7030	1.8360	2.3300
cosmos	27810	2	1	1	1.2457	1.2420	1.2433	1.2459	1.2473
cosmos	27811	3	1	0	0.7263	0.6920	0.7060	0.7480	0.7540
cosmos	27812	3	1	0	0.1365	0.1090	0.1230	0.1510	0.1550
cosmos	27813	2	1	1	0.5189	0.4780	0.4955	0.5261	0.5373
cosmos	27814	3	1	0	1.3179	1.0510	1.2140	1.4330	1.5830
cosmos	27815	3	1	0	0.9773	0.1480	0.8290	0.9440	0.9580
cosmos	27816	3	1	0	0.6803	0.6010	0.6430	0.7180	0.7580
cosmos	27817	3	1	0	0.6746	0.5630	0.6070	0.7590	0.8100
cosmos	27818	3	0	0	1.6240	1.5690	1.5920	1.6580	1.6780
cosmos	27819	3	1	0	0.6947	0.5960	0.6610	0.7280	0.7810
cosmos	27820	3	1	0	0.7972	0.7560	0.7700	0.8250	0.8420
cosmos	27821	3	1	0	1.6493	1.3890	1.5260	1.7770	1.9290
cosmos	27822	3	1	0	1.7517	1.2610	1.4940	1.9780	2.1050
cosmos	27823	3	1	0	1.5162	1.1170	1.4130	1.6350	1.6870
cosmos	27824	3	1	0	0.4454	0.3150	0.4080	0.4870	0.5080
cosmos	27825	3	1	0	1.0438	0.9110	0.9970	1.1000	1.1540
cosmos	27826	3	1	0	2.4967	0.1500	0.1960	2.5830	2.6370
cosmos	27827	2	1	1	0.8022	0.7749	0.7919	0.8242	0.8525
cosmos	27828	3	1	0	2.4353	2.3200	2.3670	2.5070	2.5490
cosmos	27829	3	1	0	0.7132	0.6710	0.6880	0.7390	0.7540
cosmos	27830	3	1	0	2.3678	2.2790	2.3180	2.4180	2.4510
cosmos	27831	3	1	0	2.2271	2.2220	2.2500	2.4760	2.6220
cosmos	27832	3	1	0	3.0147	0.2730	0.3050	3.0700	3.1120
cosmos	27833	3	1	0	2.3933	0.2080	0.3160	2.5590	2.6890
cosmos	27834	3	1	0	1.6013	1.5370	1.5650	1.6380	1.6640
cosmos	27835	3	1	0	0.7617	0.5750	0.6780	0.8460	0.8950
cosmos	27836	3	1	0	0.8922	0.8460	0.8650	0.9190	0.9390
cosmos	27837	3	1	0	1.9908	1.6120	1.8160	2.1990	2.3240
cosmos	27838	3	1	0	0.8211	0.7090	0.7580	0.8830	0.9310
cosmos	27839	3	1	0	1.6091	1.5470	1.5710	1.6480	1.6640
cosmos	27840	3	1	0	5.8614	5.7310	5.8200	5.9530	5.9600
cosmos	27841	3	1	0	1.6691	1.4870	1.5530	1.7720	1.8590
cosmos	27842	3	1	0	3.0523	2.9200	2.9710	3.1400	3.1940
cosmos	27843	3	1	0	0.5044	0.4820	0.4870	0.5230	0.5330
cosmos	27844	3	1	0	0.8438	0.7610	0.7970	0.8900	0.9190
cosmos	27845	3	1	0	1.8467	1.5550	1.6730	1.9700	2.0760
cosmos	27846	3	1	0	0.5833	0.2310	0.2700	0.5110	0.5270
cosmos	27847	3	1	0	0.5606	0.5290	0.5420	0.5820	0.5870
cosmos	27848	3	1	0	1.2581	0.8490	0.9630	1.7770	2.0740
cosmos	27849	3	1	0	1.9553	1.7460	1.8330	2.0790	2.2010
cosmos	27850	3	1	0	1.0925	0.9920	1.0440	1.1400	1.1860
cosmos	27851	3	1	0	0.2918	0.2640	0.2760	0.3090	0.3140
cosmos	27852	3	1	0	0.0303	0.0160	0.0180	0.0430	0.0450
cosmos	27853	3	1	0	3.2041	0.2900	0.3600	3.2690	3.3230
cosmos	27854	3	1	0	1.0907	1.0070	1.0400	1.1370	1.2110
cosmos	27855	3	0	0	0.8831	0.8120	0.8500	0.9180	0.9510
cosmos	27856	3	1	0	1.8920	1.5970	1.7160	2.0450	2.2630
cosmos	27857	3	1	0	0.4633	0.4360	0.4430	0.4810	0.4940
cosmos	27858	3	1	0	2.1998	2.0270	2.1050	2.2940	2.3960
cosmos	27859	3	1	0	0.5126	0.1920	0.3380	0.6620	0.8590
cosmos	27860	3	0	0	1.5873	1.4770	1.5220	1.6510	1.6880
cosmos	27861	3	1	0	2.3117	2.1900	2.2360	2.3860	2.4460
cosmos	27862	3	0	0	1.8568	1.5510	1.6930	2.0350	2.1960
cosmos	27863	3	1	0	2.3744	1.9670	2.1830	2.5710	2.6420
cosmos	27864	3	1	0	1.5588	0.5200	0.5930	1.6810	1.7400
cosmos	27865	3	0	0	1.4576	1.2010	1.2790	1.4040	1.4210
cosmos	27866	3	1	0	0.0583	0.0110	0.0200	0.0980	0.1650
cosmos	27867	3	1	0	0.2834	0.2630	0.2670	0.2990	0.3130
cosmos	27868	3	1	0	3.3870	0.2280	0.4140	3.4460	3.4980
cosmos	27869	3	1	0	0.9177	0.8040	0.8600	1.0130	1.0570
cosmos	27870	3	1	0	0.6786	0.6530	0.6580	0.7010	0.7160
cosmos	27871	3	1	0	3.5761	3.4820	3.5220	3.6380	3.6620
cosmos	27872	3	1	0	2.2471	2.1020	2.1570	2.3340	2.3790
cosmos	27873	3	1	0	0.8740	0.8450	0.8510	0.8960	0.9120
cosmos	27874	3	1	0	2.0214	1.7430	1.8310	2.1880	2.6570
cosmos	27875	3	1	0	1.0766	0.9990	1.0250	1.1300	1.1800
cosmos	27876	3	0	0	1.6572	1.5900	1.6130	1.7040	1.7570
cosmos	27877	3	1	0	0.7580	0.7130	0.7290	0.7850	0.8320
cosmos	27878	3	0	0	0.6702	0.4410	0.5610	0.7660	0.8030
cosmos	27879	3	1	0	1.1747	1.0000	1.0700	1.2900	1.3990
cosmos	27880	3	1	0	1.1543	0.6160	0.8800	1.4210	1.5700
cosmos	27881	3	1	0	1.9159	1.7580	1.8150	2.0110	2.0550
cosmos	27882	3	1	0	1.6828	1.3950	1.5340	1.8090	2.0810
cosmos	27883	3	1	0	2.0916	2.0870	2.1140	2.2820	2.3510
cosmos	27884	3	1	0	3.7261	3.5300	3.5900	3.9080	4.0250
cosmos	27885	3	1	0	1.9115	1.8280	1.8650	1.9590	2.0020
cosmos	27886	3	1	0	0.7695	0.6500	0.7000	0.8300	0.8790
cosmos	27887	3	1	0	0.8298	0.7230	0.7460	0.8800	0.8980
cosmos	27888	3	1	0	1.6762	1.3450	1.4250	1.5280	1.5360
cosmos	27889	3	1	0	1.3537	1.2050	1.2620	1.4470	1.6560
cosmos	27890	3	1	0	0.5347	0.2200	0.3520	0.6870	0.7360
cosmos	27891	3	1	0	1.5022	0.7270	1.1280	1.7990	2.1260
cosmos	27892	0	0	0	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000
cosmos	27893	3	1	0	0.8125	0.1130	0.5660	1.2720	1.5330
cosmos	27894	3	0	0	2.3422	2.1430	2.2600	2.4120	2.5220
cosmos	27895	3	1	0	4.9260	4.7930	4.8520	5.0060	5.0600
cosmos	27896	3	1	0	3.4593	3.3430	3.3910	3.5310	3.5840
cosmos	27897	3	1	0	1.6705	1.4790	1.5590	1.7720	1.8540
cosmos	27898	3	1	0	1.8960	1.3610	1.7120	2.0910	2.3540
cosmos	27899	3	1	0	0.9323	0.8500	0.9000	0.9680	1.0060
cosmos	27900	3	1	0	3.0689	2.8990	2.9950	3.1420	3.1970
cosmos	27901	3	1	0	0.6825	0.6430	0.6620	0.7110	0.7190
cosmos	27902	3	1	0	4.1810	4.0750	4.1080	4.2520	4.3000
cosmos	27903	0	0	0	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000
cosmos	27904	3	1	0	0.2424	0.2170	0.2280	0.2590	0.2630
cosmos	27905	3	1	0	1.5852	1.4990	1.5450	1.6280	1.6530
cosmos	27906	3	1	0	2.2308	1.9420	2.1050	2.3310	2.3730
cosmos	27907	3	1	0	1.0259	0.9940	1.0020	1.0510	1.0570
cosmos	27908	3	1	0	0.4965	0.3150	0.4460	0.5660	3.4960
cosmos	27909	3	1	0	1.5615	1.3050	1.4170	1.7020	1.7750
cosmos	27910	3	1	0	0.6756	0.6380	0.6530	0.6990	0.7150
cosmos	27911	3	1	0	3.3487	3.1870	3.2640	3.4350	3.5000
cosmos	27912	3	1	0	2.7150	2.5450	2.6440	2.7910	2.8370
cosmos	27913	3	1	0	0.2511	0.2230	0.2340	0.2690	0.2750
cosmos	27914	3	1	0	0.7456	0.1870	0.5870	0.9010	1.4630
cosmos	27915	3	1	0	0.6719	0.0710	0.2630	0.7030	0.7480
cosmos	27916	1	1	1	0.6884	-1.0000	-1.0000	-1.0000	-1.0000
cosmos	27917	3	1	0	4.6466	4.5230	4.5770	4.7300	4.7810
cosmos	27918	3	1	0	2.6290	2.5600	2.5800	2.6810	2.6990
cosmos	27919	3	1	0	0.7206	0.6880	0.6980	0.7440	0.7530
cosmos	27920	3	0	0	0.3355	0.2600	0.2910	0.3770	0.4000
cosmos	27921	3	1	0	1.7255	1.5630	1.6350	1.8130	1.9080
cosmos	27922	3	1	0	1.0515	1.0060	1.0230	1.0810	1.0990
cosmos	27923	3	1	0	0.3844	0.2940	0.3270	0.4620	0.5040
cosmos	27924	3	1	0	0.8942	0.8510	0.8680	0.9280	0.9520
cosmos	27925	3	1	0	1.4130	1.2460	1.2750	1.5930	1.6800
cosmos	27926	3	1	0	1.7800	1.3960	1.5630	1.9990	2.0930
cosmos	27927	1	1	1	0.6925	-1.0000	-1.0000	-1.0000	-1.0000
cosmos	27928	3	1	0	1.3049	1.2390	1.2600	1.3550	1.4100
cosmos	27929	3	1	0	1.6516	1.3940	1.4910	1.6390	1.6580
cosmos	27930	3	1	0	0.3454	0.1960	0.2850	0.4300	0.4890
cosmos	27931	3	1	0	4.6936	4.5320	4.5990	4.7870	4.8700
cosmos	27932	3	1	0	0.9105	0.7330	0.8290	0.9830	1.0210
cosmos	27933	1	1	1	0.1664	-1.0000	-1.0000	-1.0000	-1.0000
cosmos	27934	3	0	0	0.6489	0.0520	0.0770	0.6680	0.6860
cosmos	27935	3	1	0	2.0683	0.2980	0.3350	2.1420	2.2630
cosmos	27936	3	0	0	1.2839	1.2510	1.2570	1.3110	1.3170
cosmos	27937	2	1	1	0.7015	0.6361	0.6572	0.7034	0.7077
cosmos	27938	3	1	0	2.5919	2.3700	2.4750	2.6930	2.7520
cosmos	27939	3	0	0	1.3093	1.2330	1.2610	1.3590	1.4100
cosmos	27940	3	1	0	3.1674	2.8230	3.0210	3.3060	3.4100
cosmos	27941	3	1	0	0.6616	0.6370	0.6420	0.6820	0.6910
cosmos	27942	3	1	0	0.0299	0.0110	0.0140	0.0470	0.0550
cosmos	27943	0	0	0	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000
cosmos	27944	3	1	0	2.6289	2.5580	2.5760	2.6830	2.7240
cosmos	27945	3	1	0	1.9940	1.8800	1.9320	2.0540	2.0880
cosmos	27946	3	1	0	1.7407	1.3330	1.5870	1.8940	2.0180
cosmos	27947	3	1	0	0.8897	0.8560	0.8670	0.9140	0.9230
cosmos	27948	3	1	0	0.6160	0.5600	0.5820	0.6450	0.6520
cosmos	27949	3	1	0	1.2366	0.5750	0.9130	1.4510	2.6720
cosmos	27950	3	1	0	0.6667	0.6060	0.6300	0.7030	0.7360
cosmos	27951	3	1	0	0.7052	0.6710	0.6830	0.7290	0.7360
cosmos	27952	3	1	0	1.6240	1.4500	1.5770	1.6810	1.7230
cosmos	27953	3	0	0	1.2215	0.5180	0.7400	1.4670	2.3580
cosmos	27954	3	1	0	1.9462	1.8380	1.8770	2.0150	2.1170
cosmos	27955	3	1	0	0.9674	0.8370	0.8940	1.0360	1.0830
cosmos	27956	3	1	0	0.2675	0.2420	0.2530	0.2840	0.2880
cosmos	27957	3	0	0	2.9240	2.7930	2.8540	2.9980	3.0430
cosmos	27958	3	1	0	1.7821	1.7190	1.7400	1.8240	1.8550
cosmos	27959	0	0	0	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000
cosmos	27960	3	1	0	0.5919	0.2380	0.3890	0.7010	0.7810
cosmos	27961	3	1	0	0.1483	0.0230	0.0760	0.2320	0.3210
cosmos	27962	3	1	0	0.2060	0.0290	0.1530	0.2350	0.3270
cosmos	27963	3	0	0	0.3349	0.3150	0.3190	0.3510	0.3550
cosmos	27964	3	0	0	0.2916	0.0690	0.0980	0.3470	0.3560
cosmos	27965	3	1	0	0.7242	0.6890	0.7040	0.7470	0.7540
cosmos	27966	3	1	0	0.9121	0.8240	0.8710	0.9540	1.0100
cosmos	27967	3	1	0	0.2348	0.0970	0.1490	0.2890	0.3150
cosmos	27968	3	1	0	2.0294	1.9460	1.9890	2.0930	2.1850
cosmos	27969	3	1	0	1.3301	1.0180	1.1480	1.5180	1.7740
cosmos	27970	3	1	0	0.5072	0.0730	0.1970	0.7970	0.8940
cosmos	27971	3	1	0	1.6248	1.5420	1.5770	1.6740	1.7080
cosmos	27972	3	1	0	0.8198	0.7570	0.7770	0.8660	0.8960
cosmos	27973	3	1	0	1.1761	1.0380	1.1150	1.2330	1.2690
cosmos	27974	3	1	0	3.1075	2.9340	3.0100	3.2010	3.2520
cosmos	27975	3	1	0	1.7455	1.5970	1.6950	1.8080	1.8560
cosmos	27976	3	0	0	0.5699	0.4430	0.5430	0.5970	0.7390
cosmos	27977	3	1	0	0.3053	0.2690	0.2820	0.3290	0.3400
cosmos	27978	3	1	0	0.8937	0.6090	0.7180	1.0950	1.2680
cosmos	27979	3	1	0	0.7216	0.6550	0.6810	0.7630	0.7890
cosmos	27980	3	1	0	2.8192	2.6340	2.7190	2.9220	2.9930
cosmos	27981	3	1	0	2.3669	2.2420	2.2920	2.4460	2.4970
cosmos	27982	3	1	0	0.3464	0.2260	0.2760	0.4260	0.4870
cosmos	27983	3	1	0	2.6588	2.4210	2.5510	2.7730	2.8480
cosmos	27984	3	0	0	-99.0000	-99.0000	-99.0000	-99.0000	-99.0000
cosmos	27985	3	0	0	2.4216	2.3480	2.3780	2.4700	2.4840
cosmos	27986	3	0	0	0.9076	0.8490	0.8720	0.9440	0.9610
cosmos	27987	3	1	0	0.7801	0.6020	0.6990	0.8740	0.9900
cosmos	27988	3	1	0	0.8448	0.7280	0.7760	0.9260	0.9770
cosmos	27989	3	1	0	1.2493	1.1910	1.2150	1.2840	1.3020
cosmos	27990	3	1	0	0.6123	0.5770	0.5920	0.6330	0.6480
cosmos	27991	3	1	0	1.6753	1.3320	1.5160	1.8160	1.9390
cosmos	27992	3	1	0	1.3083	1.1880	1.2470	1.3720	1.4360
cosmos	27993	3	1	0	1.2398	0.9840	1.0640	1.5500	1.7900
cosmos	27994	3	1	0	1.7322	1.2400	1.2960	2.1760	2.2560
cosmos	27995	2	1	1	0.2405	0.2059	0.2202	0.2551	0.2707
cosmos	27996	3	1	0	1.0067	0.9780	0.9830	1.0310	1.0360
cosmos	27997	3	1	0	0.8767	0.7490	0.8010	0.9500	0.9840
cosmos	27998	3	0	0	2.4302	2.3620	2.3900	2.4740	2.4850
cosmos	27999	3	1	0	0.6369	0.6060	0.6150	0.6600	0.6680
cosmos	28000	3	1	0	2.3635	2.1520	2.2640	2.4650	2.5430
cosmos	28001	3	1	0	0.3654	0.3420	0.3490	0.3870	0.3940
cosmos	28002	3	1	0	3.3131	3.2080	3.2510	3.3790	3.4210
cosmos	28003	3	0	0	0.6876	0.5640	0.5940	0.7850	0.9080
cosmos	28004	3	1	0	1.6378	1.4210	1.5010	1.7110	1.7370
cosmos	28005	3	1	0	1.6905	0.9430	1.4420	1.9200	2.1510
cosmos	28006	3	1	0	3.4709	3.3850	3.4080	3.5350	3.5600
cosmos	28007	3	1	0	1.0283	0.5560	0.7350	1.2770	1.9480
cosmos	28008	3	1	0	2.0205	1.8930	1.9520	2.0820	2.2000
cosmos	28009	3	1	0	3.6422	3.4970	3.5620	3.7280	3.7900
cosmos	28010	3	1	0	1.1231	1.0200	1.0690	1.1710	1.2700
cosmos	28011	3	1	0	0.8266	0.7030	0.7740	0.8840	0.9630
cosmos	28012	3	1	0	1.7248	1.4360	1.5570	1.8870	2.0740
cosmos	28013	3	0	0	1.6068	1.5620	1.5720	1.6380	1.6610
cosmos	28014	3	1	0	2.7245	2.5670	2.6340	2.8120	2.8730
cosmos	28015	3	1	0	3.9527	3.7520	3.8560	4.0560	4.1180
cosmos	28016	3	1	0	0.4735	0.4440	0.4560	0.4920	0.5000
cosmos	28017	3	1	0	0.6735	0.1010	0.1240	0.8990	0.9290
cosmos	28018	3	1	0	0.3420	0.2430	0.2710	0.4030	0.4750
cosmos	28019	3	1	0	0.4965	0.4530	0.4680	0.5270	0.5550
cosmos	28020	3	1	0	1.0343	0.8930	1.0000	1.0770	1.0970
cosmos	28021	3	1	0	1.2622	1.2290	1.2350	1.2890	1.3000
cosmos	28022	3	1	0	1.3357	1.1860	1.2710	1.4090	1.4640
cosmos	28023	3	1	0	0.7297	0.5640	0.6770	0.7850	0.8560
cosmos	28024	3	1	0	1.2948	1.2390	1.2590	1.3310	1.3590
cosmos	28025	3	1	0	1.1000	0.9680	1.0410	1.1550	1.2760
cosmos	28026	3	1	0	0.4268	0.1420	0.3400	0.5120	0.6560
cosmos	28027	3	1	0	3.0044	2.8560	2.9240	3.0820	3.1280
cosmos	28028	3	0	0	0.7091	0.6030	0.6620	0.7560	0.7950
cosmos	28029	0	0	0	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000
cosmos	28030	3	1	0	1.9607	1.9150	1.9290	2.0550	2.1450
cosmos	28031	3	1	0	1.5238	1.2850	1.3990	1.6440	1.7340
cosmos	28032	3	1	0	3.7282	3.5620	3.6140	3.8580	4.0100
cosmos	28033	3	1	0	0.9622	0.8530	0.9000	1.0160	1.0370
cosmos	28034	3	1	0	0.8743	0.8340	0.8490	0.8980	0.9160
cosmos	28035	3	1	0	2.8350	2.7170	2.7730	2.9020	2.9430
cosmos	28036	2	1	1	0.6695	0.6479	0.6594	0.6762	0.6843
cosmos	28037	0	0	0	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000
cosmos	28038	3	0	0	4.2545	4.1450	4.1930	4.3260	4.3450
cosmos	28039	3	0	0	0.6461	0.5210	0.6040	0.6910	0.7300
